edge,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,label
125,0.105742656,-0.21318156,-0.19614932,-0.0012862117,-0.19215892,-0.053179402,0.06138488,-0.13078871,-0.26321208,0.13850024,-0.01065476,0.059601903,-0.12336461,0.11398158,0.027908575,-0.041253258,-0.3481758,-0.1528509,-0.103014834,0.12454792,0.30991873,-0.2166926,0.035543833,-0.13494714,0.1876001,0.33688703,0.14592175,-0.096698,0.010446846,-0.16548951,0.13129634,0.00069394027,-0.12572557,-0.04313148,-0.08718677,-0.2200919,0.53445894,-0.013006616,0.19844395,-0.2125634,-0.046179008,0.013474002,0.10100689,0.02607915,-0.00044821738,0.090082705,-0.18031229,-0.052444004,-0.12067405,-0.15245704,0.12628476,-0.05797559,0.08666698,-0.20585895,-0.14800794,-0.030000523,-0.122299306,0.08332243,-0.13048992,-0.09932607,0.104869135,-0.025444902,0.11438969,0.024699628,0.12498106,0.022322575,-0.26811463,0.0242505,-0.1458317,-0.11990525,-0.31761494,0.13616307,0.027922688,0.11311753,0.17238179,-0.06849386,-0.137141,0.111916736,0.08899346,0.090518124,-0.17305398,-0.19268359,0.086697266,-0.12862095,-0.3824112,0.21973015,-0.019795895,-0.23781468,0.17390081,-0.027241798,0.06255781,0.12869123,0.0862102,0.2174406,-0.020381466,-0.044627637,0.04611291,0.04447185,-0.103633486,0.16381371,-0.12938328,0.104759105,-0.1338927,-0.1121874,-0.09356595,-0.06038293,0.14130479,0.0008078741,0.041121393,0.16645302,0.013830044,-0.15319932,-0.0798119,0.13996403,-0.392821,0.080261976,-0.10169602,0.06859334,-0.12595837,-0.043837797,-0.12428342,-0.19852896,0.046516504,0.08514705,0.1453962,-0.16902012,-0.1487877,0.048052955,1
126,0.12474552,-0.17372255,0.19562912,-0.2792875,0.25313967,-0.35895216,-0.15142722,0.08258564,0.034851577,-0.05970091,0.15131375,0.021940546,-0.040647577,-0.32663605,0.14236695,-0.32804826,0.07865906,-0.014066123,0.30809465,-0.22299743,0.13952978,0.35313427,0.11326466,-0.032782108,-0.21771319,-0.18919869,-0.09182874,0.03442149,-0.1777019,-0.21839817,0.19679888,0.28709754,-0.044465724,0.16178769,0.052657224,-0.18161401,-0.20050511,0.075709656,0.28112286,-0.33248702,-0.30009153,-0.0522964,0.0033928184,0.09647961,-0.022018533,-0.2199748,0.12534945,0.08643303,-0.03304637,0.095054284,-0.0755691,0.347793,-0.26404583,0.17524333,-0.217123,0.018495902,-0.2755928,0.25070515,-0.4843525,0.1319845,0.1253608,-0.13925439,0.04904412,0.27847272,-0.10683033,-0.1079965,0.07657015,-0.047670793,-0.10038045,-0.02237894,-0.17994164,0.08149679,-0.0042873872,0.02747208,-0.106312215,-0.19042124,0.072252125,0.060057033,-0.10794684,0.11875341,-0.065883026,0.17027406,-0.22774822,-0.089803934,-0.35977927,0.054275542,0.08482116,-0.036382925,0.18454252,-0.22682819,0.173315,0.20023,0.015750205,0.13213132,0.29131094,0.23807628,0.092225336,-0.23724861,0.025522348,0.15687597,-0.07960169,-0.0110480115,-0.30494753,0.22251008,-0.16716306,0.0141850775,0.05053598,0.11837778,0.15556668,-0.117450766,-0.095642544,0.3269266,0.042932555,-0.0819868,-0.10708389,0.009467395,-0.31872925,0.005300218,-0.07755054,0.002860075,-0.11986585,-0.008158557,0.23085932,-0.013913852,-0.33979556,0.19736731,0.020730967,0.22916168,0
127,-0.32272914,-0.26713565,0.13664109,-0.0529551,0.24404228,0.09022896,-0.114491194,-0.034284774,0.044579994,-0.013910549,0.2301529,0.2777846,-0.21643755,-0.14458223,0.09219239,0.18707934,-0.081342466,-0.045848787,-0.03290356,-0.061469942,0.16564476,0.118460685,-0.10971456,0.0010656146,0.016231522,0.020098792,0.011059709,0.15067695,-0.2741142,-0.03475233,-0.13543697,0.13403746,-0.43167037,-0.18484953,0.1785404,-0.09299112,0.08336332,-0.113697834,0.049926337,-0.059371155,-0.10901959,0.014211418,0.120355494,-0.055590775,-0.21531339,-0.037227117,0.19325641,0.052700672,-0.15843803,-0.21541718,-0.027049521,0.37492868,-0.016584227,0.0902555,-0.19357765,-0.16001229,-0.22941619,0.2053393,-0.21056527,-0.16062015,0.02048307,-0.16168378,-0.211807,0.35330978,-0.38704735,0.065719865,0.06824348,-0.07990709,-0.009710651,-0.05395012,0.101136394,-0.121795945,0.3721628,-0.1092736,0.13312486,-0.120678134,-0.06774458,-0.28614473,0.07073507,-0.104550794,0.24752279,-0.07944733,-0.017640293,0.114700824,0.09169836,-0.2047633,0.22336139,-0.15750676,0.13969584,-0.0811615,0.028975323,0.019608278,-0.025062446,-0.13028754,0.12695354,0.13445787,0.11357778,-0.13655455,-0.0067476425,0.1966032,-0.35773915,-0.036341555,-0.03224105,0.08176825,-0.11427783,0.14103304,0.2655729,0.4182786,-0.07319242,-0.10472828,0.036623195,0.047226887,-0.03340881,0.19094831,-0.009767379,0.0076345983,-0.26740223,0.011071035,-0.1219523,-0.23701298,-0.082649015,-0.046479724,0.19804361,0.010284405,-0.17372267,0.36699745,-0.1419583,0.2547901,1
128,-0.35598245,-0.19973172,0.080892414,-0.3166469,0.2825389,-0.27203467,0.01925415,-0.23015833,0.09745619,-0.4804717,0.06273353,0.0026500884,0.15576401,-0.21995047,0.1321112,-0.14615056,-0.2980274,-0.06116992,0.16954571,-0.24375415,0.07652826,0.30949053,-0.13167557,-0.058339912,-0.4703034,0.23006387,0.21806267,-0.3570831,-0.17467308,-0.38232467,0.05468802,-0.111625664,-0.26778892,-0.10893615,0.1466156,-0.19415806,0.0858558,-0.08909912,-0.061936002,-0.14432414,-0.6007086,-0.1782234,0.21815905,0.08515219,0.053103,-0.085816965,0.1683352,-0.27111885,-0.2558345,-0.20288393,0.044434033,0.02211088,-0.4726741,0.281282,-0.25655812,0.05444918,-0.25638053,0.2114873,-0.22628263,0.15660627,0.017246492,0.15633805,-0.23408158,0.21084695,-0.23163007,0.034722477,-0.32450235,0.122276224,-0.36373112,-0.25637347,0.056673456,0.097657174,-0.10910933,0.10967913,0.21363287,-0.124793254,0.029263025,0.12555349,-0.032471895,-0.12556891,0.13266614,-0.07819639,0.014411595,-0.21851231,0.061954357,0.10938187,0.24718247,-0.09599729,-0.08997623,-0.04107068,-0.27156648,-0.010112832,-0.13211487,-0.06761793,0.12980087,0.23352642,0.20544453,-0.1265671,0.3552887,0.26940286,-0.25787628,-0.06550455,-0.015297816,0.041403648,0.2356937,-0.046956424,-0.035587996,0.33478543,-0.0990842,-0.26768574,0.30397466,-0.05120246,0.1639725,0.055418503,0.024449129,0.20163707,0.007308143,-0.06151256,-0.017583981,-0.14140007,0.03558901,0.18883818,0.05562857,-0.07497388,-0.15229434,0.4053728,-0.25521886,-0.044894822,1
129,-0.10831218,-0.29748744,0.1366146,-0.06888942,-0.10985649,-0.12426292,0.18380827,-0.08749327,-0.09321793,0.08608594,0.045474287,-0.05624789,-0.18691017,0.012291676,0.2060244,-0.020189071,-0.19917686,-0.2353313,-0.21470523,0.11698052,0.31248784,-0.003040359,0.051462587,0.041280814,0.1288665,0.27153537,-0.09167265,0.10215187,0.023382341,-0.20372318,0.39100543,-0.07923125,0.16651185,0.0092697125,-0.14328893,-0.29514462,0.3570803,-0.11303857,0.067860976,0.13025485,-0.05384085,-0.03993281,0.24043126,0.016503599,-0.12766048,-0.23688567,-0.1756482,-0.05262386,-0.07290231,0.040147584,-0.0400132,-0.019947343,0.041075036,-0.14340818,0.22366704,0.05585877,-0.030226132,-0.018488135,-0.20172937,-0.28482035,-0.26502627,-0.22886436,0.13903706,0.031625807,0.0093177175,-0.1378045,-0.017596541,0.05475847,-0.03973942,-0.06676055,-0.2412907,0.35346907,-0.0034144209,0.11621897,-0.0055995486,-0.3007236,-0.17808029,0.12574886,0.05456971,0.00785532,0.0037682112,-0.17987351,0.113141775,-0.28032553,-0.09339898,0.2976418,-0.12527671,-0.16560008,0.12219878,0.027776308,0.06412743,0.14617305,-0.01667023,-0.098031044,-0.05434198,0.02214076,-0.066846855,-0.038255386,-0.21596585,0.11551103,0.033329524,-0.1568408,0.039439995,-0.03796371,0.21772638,0.100601785,0.26091704,0.11211939,0.20358647,0.010610057,0.047060467,0.121997826,0.24110647,0.11379217,-0.21987256,0.17524327,0.08413282,-0.097532265,0.031300247,-0.43925408,-0.108524844,0.037902117,-0.011908266,0.053898185,0.0042799884,-0.034853462,-0.23253465,-0.026504386,0
130,-0.3216482,-0.56689745,0.501729,-0.29999438,0.089102715,0.15412124,0.11573025,-0.24861865,0.049023878,0.27910483,-0.14395855,0.09804936,-0.17368565,-0.20468698,-0.040897086,-0.021198764,-0.051321965,-0.008480824,-0.23987271,-0.20729524,0.21031082,-0.088457964,0.119569406,-0.10338156,-0.121876806,0.32230723,-0.2870232,0.021974185,-0.2214862,-0.12302415,0.38474622,0.0011187863,-0.22493768,-0.15184444,0.14405105,0.029134972,0.2515234,-0.03833182,-0.18808807,0.165152,0.050880503,0.08977102,0.13191721,0.42248085,-0.120171845,-0.095500074,-0.23394407,0.056731004,-0.12362607,-0.06999711,-0.35035488,0.1472585,0.03420775,0.2536647,0.06322398,-0.17961386,-0.22343431,0.008830074,-0.20365773,0.052893322,-0.13276799,-0.04951114,-0.071266755,0.18736835,0.05552107,0.061909653,0.035977762,-0.07694652,0.10140409,-0.06816263,-0.21974513,0.061061848,0.24585064,-0.059534308,0.06716127,-0.16349812,-0.27999884,0.0067148153,-0.0979523,0.021043884,0.12506934,-0.098264724,-0.04304298,0.340399,0.09458238,0.284483,0.028029613,-0.119763464,0.36760113,0.18625921,0.09964943,0.06800559,-0.2582368,-0.2721055,0.09418716,-0.104071505,0.037694618,-0.10945388,-0.022620678,0.00020365648,0.13331693,-0.35397634,0.13810645,0.091589734,-0.055908132,-0.0026618287,0.32034,0.30056727,-0.097353965,0.08413569,0.0024920162,-0.2333639,-0.007536616,0.3434702,-0.11834783,-0.021081058,0.13719618,-0.1528405,-0.21681336,-0.18711856,-0.13300543,-0.20412375,0.21067712,-0.018983498,0.10192561,-0.03899928,0.04466748,-0.00036068526,1
132,-0.25861445,-0.62233216,0.24501297,-0.21234414,0.21730842,0.058885656,0.06513547,-0.47795844,0.048438087,-0.04218303,-0.05338232,-0.034639195,-0.07253523,-0.16475463,0.3149937,-0.22176749,-0.40837765,-0.05912717,0.028453086,-0.30049148,0.32523522,0.41157344,-0.1350796,0.23730911,-0.21866098,0.41808075,0.25407708,-0.08809353,0.20397846,-0.40638506,0.44707412,0.013132704,-0.16687274,-0.04207335,0.041520055,-0.043745473,0.070044346,-0.25182354,-0.15842077,0.045018405,-0.17254192,0.08616494,0.3312289,-0.12490424,0.16644536,-0.18682495,-0.078847066,0.07027897,0.10423078,-0.08009671,-0.26796627,-0.060612474,0.07464158,0.24767418,-0.24044907,-0.19450821,-0.2230335,-0.1904624,-0.24722505,0.19146939,-0.2707602,0.01333035,-0.03540217,-0.10881507,-0.050674688,0.06580757,-0.15220161,0.002392638,-0.36950016,0.022657346,-0.26793307,-0.04338427,-0.011066057,0.07323522,-0.12692668,-0.18656558,-0.10552097,-0.20986992,-0.16428559,0.10351035,0.051606614,-0.15692344,-0.071104035,0.07789506,0.08462503,0.47698107,-0.029375972,-0.2023606,0.28727907,-0.034178138,0.17205863,0.045759723,0.12550266,-0.34895444,-0.017126245,-0.020808239,0.013337628,0.21926174,-0.03816274,0.08675552,-0.07582061,-0.051300064,-0.091299415,-0.0028923072,0.20655952,-0.22186898,-0.035498377,0.1284997,0.1472309,-0.038741875,-0.0370586,-0.03363268,-0.037475176,-0.04992964,-0.12018165,0.11988181,0.03447578,-0.03763049,-0.1325821,-0.34412995,-0.2506476,0.38990504,0.29878196,0.09139542,-0.05630298,-0.00421654,-0.22643317,0.17927212,0
133,0.028801413,-0.19678144,0.060042728,0.008418201,-0.16082503,0.1766715,0.035002787,-0.011409329,0.06597956,0.029864829,-0.09206849,0.051197026,-0.016909728,-0.13481109,-0.010162171,-0.30710104,-0.12072788,-0.28283978,-0.019699661,0.17562203,0.39285228,-0.11736663,0.01927982,-0.07989909,0.067317925,0.11969382,0.024677165,-0.03750879,-0.079721734,-0.033245604,-0.012530907,-0.023191817,-0.12587355,-0.14309886,-0.06610975,-0.06315116,0.39338928,-0.21452823,0.08023708,-0.045601938,0.07447002,0.04685574,0.1420652,0.00941214,-0.1270784,0.22379833,-0.034437623,-0.09017269,-0.08141772,-0.00031528066,0.06025228,-0.10325407,0.051412415,0.054254048,0.049117398,0.14861596,-0.19153209,-0.05318052,-0.13478789,-0.20884697,0.108467676,-0.07395701,0.0250592,-0.04612589,-0.22082946,0.14450835,-0.16098723,0.14971837,-0.064102836,-0.18251088,-0.26345503,0.25564644,-0.0617944,0.34798297,0.02634914,-0.12934744,-0.08179151,0.2856818,0.07620168,0.22318716,-0.016062502,-0.17484605,0.037870165,-0.23843959,-0.1403411,0.07850086,-0.14896841,-0.06337677,0.34508488,0.04350152,0.09813509,0.23044877,-0.04678662,-0.096183665,-0.19543816,0.08735548,0.067580014,0.073462084,-0.17120557,0.025799887,-0.19689907,0.00877164,0.059131887,-0.13764277,0.271185,0.09325538,-0.11248537,0.14147241,0.2870481,-0.085495,-0.20618734,-0.016253237,0.05061894,-0.23556747,-0.17975461,0.039016742,-0.0058148056,0.0334274,-0.06836072,-0.15053889,-0.25969747,-0.354837,-0.03751944,0.13910334,0.13967708,0.13141589,0.037087843,-0.07556528,1
134,-0.040068768,-0.24079129,0.06121716,-0.0030237238,-0.006878286,0.10666906,0.19558524,-0.2194289,0.18295157,-0.08702345,-0.09443558,0.07503762,0.047906972,-0.2725022,0.009036463,0.06407269,0.018679215,-0.11877628,0.012735833,-0.11875383,0.40496764,-0.25784868,-0.11558936,-0.05136216,-0.1297507,0.10376241,-0.28251103,0.24356072,-0.116209894,0.0016358137,0.12484038,0.11528999,-0.4408294,-0.17306447,-0.10729201,-0.07396755,0.21888399,-0.12333363,-0.19211271,0.16720045,0.18199043,-0.06321241,-0.0619869,0.11133852,-0.24876739,0.12477974,-0.105688676,0.23010573,-0.06605284,-0.10666268,-0.119180076,0.029443197,0.20011029,0.15162149,-0.18855289,-0.294769,-0.20453174,-0.012159227,-0.29676268,-0.2903648,0.03629161,-0.13009886,-0.11466078,0.33910683,-0.17223258,0.19551748,-0.08513145,-0.09099515,0.17116798,-0.28119716,0.015787,0.27384144,0.28682223,0.21434638,0.04951132,-0.16288309,-0.27191827,0.01973961,-0.08705283,-0.12066423,0.40083224,-0.080328755,-0.11444029,0.4071414,0.13860315,0.1315186,-0.13476814,-0.027625907,0.1297582,0.11901848,0.15994689,-0.0036293634,-0.26223257,-0.064969085,-0.02497601,0.023669045,0.11745796,-0.13966025,0.045724023,0.05817694,0.0072072567,-0.04795453,0.25059986,0.07693109,0.08925629,-0.10393126,0.2797334,0.1699004,-0.09595292,-0.21259485,0.028213214,-0.09998755,0.20322408,0.083915,-0.15053268,-0.2274396,-0.19792174,0.1667819,-0.13264553,-0.17690907,-0.23591234,-0.270262,0.07609638,0.136651,-0.056085385,0.2568977,0.114948824,0.17706878,0
135,-0.27469987,-0.25188175,0.27154937,-0.1905411,0.26095665,-0.28582132,0.020777484,-0.045880903,-0.01335668,-0.081237644,0.22771919,0.10336669,0.2496236,-0.24475697,0.1099922,-0.12997998,-0.10712289,-0.08495047,0.035841413,-0.35546938,0.062024347,0.056858595,0.29466602,0.19880576,-0.21954352,-0.12781921,0.009776811,-0.1241108,-0.13683163,-0.4743571,0.15015082,0.1421102,-0.14102305,0.17864466,0.12677528,0.073446885,-0.03066199,-0.10392481,0.1241641,0.0066497484,-0.6049441,-0.2008901,-0.0020598026,0.28865474,0.02802765,-0.2790585,0.07371772,-0.05939956,0.13095723,0.1825649,-0.3494231,0.073946334,-0.30414465,0.15346,-0.30399364,-0.22894467,0.111510314,0.13349128,-0.2798985,0.19205485,0.028608652,0.13206887,0.15763131,0.07062568,-0.20396174,-0.29777622,0.15229724,0.0020876252,-0.17239845,-0.35229865,-0.038095325,-0.15998302,-0.08173898,0.28407934,0.08346508,-0.047133524,-0.0143191945,0.07145441,0.12375655,0.12067825,-0.03859831,0.09099912,-0.10660483,0.029644692,-0.2596829,0.2460823,-0.055632286,-0.09169207,0.14438608,-0.31186458,0.006909114,0.3032208,-0.0866866,-0.17713024,0.06803019,-0.028004192,0.20705853,-0.273029,0.10491773,0.0015588404,0.1593432,-0.10347795,-0.14249346,-0.008836529,0.056718342,-0.38386065,0.1655229,0.24645346,0.2634208,-0.1755886,-0.019599617,0.20573069,0.19772379,-0.016642313,-0.26706508,0.17766307,-0.013382346,0.1165438,-0.10699999,-0.04542067,-0.14221622,0.094278015,0.11867153,-0.097724244,-0.15300909,-0.26226577,0.11617242,0.07693043,1
136,-0.5681093,-0.5166385,-0.004856356,-0.29812706,0.4344516,0.08881872,0.09048955,-0.3679083,0.19125907,-0.16990443,0.07631256,0.35145584,-0.150011,-0.3717239,0.04253837,0.12474421,-0.042716503,0.15218575,0.022264836,-0.3449559,0.17384617,0.24861543,0.068600476,0.005038187,-0.076089025,-0.062109016,-0.1805047,-0.14724475,-0.21888883,-0.12368324,-0.018510906,0.01655298,-0.3752956,-0.11029497,0.035767686,-0.12647833,0.13459444,0.018758187,-0.14963222,0.33995992,0.12858027,0.22975257,0.05712627,-0.13852733,0.040266197,-0.115153134,0.14815506,-0.22570658,-0.027474534,0.061793108,-0.045918416,0.0030905982,0.10064796,-0.08910847,-0.3334431,-0.3266193,-0.00997996,0.1558244,-0.16741881,-0.17259158,0.059740033,-0.22659339,-0.052269872,0.22194716,-0.12537384,-0.14013872,-0.22327295,-0.10850084,-0.066485696,-0.03697757,0.14931758,0.2483727,0.32271585,0.26043564,0.09241961,-0.16099356,-0.19370744,-0.2771286,-0.112927884,-0.051572274,0.110614374,0.0856422,-0.08950381,0.15524065,0.06643605,0.07380315,0.021693908,-0.077347904,0.055697788,0.13522245,0.18226326,0.11223618,-0.073709376,0.021134581,0.013011013,0.10200808,-0.07591334,-0.25514227,0.1831425,0.03308802,-0.12336448,-0.050664596,0.17035994,0.09828218,0.05952312,-0.278266,0.104437545,0.43762204,0.016892102,-0.096053086,-0.007255118,0.12820065,0.043373156,-0.037339646,-0.17562255,0.194985,-0.09531452,0.08288792,-0.075338535,-0.2624191,-0.09725622,0.0024582932,0.050877146,-0.085080035,-0.10987921,0.22549178,0.015055763,0.11465757,1
139,-0.2104565,-0.3756188,0.18166259,-0.05740875,0.04788446,0.13420652,0.14410019,-0.076220565,0.09961897,0.13047844,-0.14916132,-0.06921383,-0.18070984,-0.08538917,0.023016846,0.13013966,-0.43951392,-0.30252105,-0.22723302,0.06363802,0.31987906,-0.13460486,0.1207597,-0.19034854,-0.0151048945,0.1707507,-0.02009084,-0.090330675,-0.16479844,0.028972622,-0.049981095,0.081341565,-0.17956719,0.017330153,0.06264323,-0.08235052,0.27921036,0.013593595,-0.021628458,0.23175387,0.013448105,-0.016617257,0.25680193,-0.080413416,-0.43671602,0.18111725,-0.06650291,0.08420066,-0.028473102,-0.10994204,0.056997955,-0.14383662,0.10629726,-0.06135141,-0.038026582,-0.1035967,0.036538582,-0.097328104,0.0048017534,-0.18978582,0.12512788,-0.09843566,0.080760404,0.113912165,-0.20948847,0.1296393,0.22697473,0.076382965,-0.16264911,-0.092813775,-0.11812463,0.11938323,0.13457653,-0.07450149,0.16091944,-0.1532596,-0.055821024,0.05253817,-0.086674176,-0.035259213,0.06875207,-0.01807563,0.108643025,-0.17411932,-0.19001353,-0.011790382,0.08215685,-0.09505629,0.1367443,-0.075849175,0.15359141,0.063132554,-0.03424813,-0.061620243,0.009240907,-0.11256379,0.050061036,-0.16398297,0.19553268,0.13142116,-0.05158565,0.017701846,0.031123014,0.14728752,-0.121520065,-0.12039846,0.12361905,0.301759,0.014462433,-0.06599441,0.1803955,-0.11025076,0.069385536,-0.030450607,-0.28656366,0.057012342,0.111057624,0.10942554,-0.029598625,-0.21978335,-0.18556425,-0.063600674,0.12562545,-0.067653276,0.076493986,0.13103491,-0.0877324,0.106695384,1
140,-0.060652852,-0.16196539,0.14733897,-0.066663474,-0.018585812,-0.2346229,0.0017816194,-0.044516753,0.011478214,0.104456715,0.20595369,0.06836591,-0.012187023,-0.07623568,0.3103549,-0.09714167,-0.26756907,-0.19490491,0.27547148,0.11542492,0.08515642,-0.19667552,0.35883588,0.074063845,0.0045900694,0.10693728,0.15302113,0.090628594,-0.053020563,-0.050209437,0.18183406,-0.038902182,-0.07466258,-0.06589794,0.12994212,0.004336967,0.26899827,0.034107007,0.30126968,-0.004955516,-0.11575149,-0.26585686,0.1279412,0.11427782,0.07421115,0.039569955,0.079874426,0.100684404,-0.047495253,-0.027843988,-0.08779173,0.20883578,0.12747006,-0.22170219,-0.24249984,-0.00894423,0.057342682,-0.079979666,-0.04277567,-0.09806354,0.105407014,-0.06408211,0.15859726,0.013854183,-9.863783e-05,-0.042761542,-0.10771227,-0.01060395,-0.0087735625,-0.18495563,-0.101414874,0.011124293,0.07557778,0.2766737,0.057802986,-0.22799952,-0.016615389,-0.08720055,0.2106155,0.27674946,-0.13051708,0.015260495,0.07297709,-0.19340466,-0.36505687,0.17549644,0.22219661,0.08724324,0.14066347,-0.23714899,-0.19972669,0.22797582,0.09307955,0.038781654,-0.026732868,0.052984685,0.068596914,-0.21907501,0.07423049,0.23145618,-0.03324103,0.27148318,-0.08290908,-0.124202594,0.14476132,-0.010636187,0.037046384,0.0640877,0.25880963,-0.1791667,0.036707994,0.034648027,-0.023850847,0.00085592864,-0.06678022,0.13777818,0.023471894,0.07046873,-0.24505436,-0.081877895,-0.16321583,0.121857874,0.23297904,0.03125147,-0.12012751,0.09050655,0.04662158,0.21601081,1
141,-0.038481236,-0.47534668,0.3938069,-0.33720753,0.40923437,-0.1912171,0.10499657,0.14620705,0.18296026,-0.05140202,0.0807394,-0.14901581,-0.22573923,-0.15584525,0.16125649,-0.083871536,-0.058241166,0.09051073,-0.0835087,-0.19910419,0.053996008,0.04701207,0.06410479,0.053878695,-0.16212985,0.051831923,-0.02416781,0.23576409,-0.18561298,0.07296511,0.0423159,0.3702353,0.0114116315,0.094727255,0.034675397,-0.13396768,0.35536164,0.09187598,-0.017914953,0.036425978,-0.083336696,0.12183166,0.15084262,0.32286847,-0.021616101,0.1223844,0.42285684,-0.0245474,-0.053564828,0.3712305,-0.17116009,0.18522637,0.11798183,-0.075942546,-0.21742755,-0.3481751,-0.00013930703,0.21673186,-0.2461246,-0.015889402,0.15038176,-0.15842018,0.070419535,0.26554373,-0.14560758,0.0014338981,-0.0058216187,-0.11336765,-0.2789483,-0.39203507,0.08032654,-0.013357583,0.24476625,-0.018527964,0.14606136,-0.030065354,0.03500778,-0.27845788,0.07311506,-0.017761858,0.08799266,0.14615415,0.18935797,0.32033554,-0.1281387,0.0013111964,-0.07137175,0.15404522,0.13211575,-0.0984212,0.07145304,0.21246544,-0.13509978,0.035206515,-0.1442547,0.13240978,0.0838127,-0.31118575,0.21186548,0.067496136,-0.012773026,-0.029638879,-0.06950791,0.22159524,-0.0058752825,-0.010619152,0.1849233,0.21358293,0.06837433,-0.18591271,0.10068929,-0.06287843,-0.19681442,0.21358941,-0.0692151,-0.10753282,0.019841067,0.23685615,-0.2498406,-0.15411349,0.017435348,-0.22593218,-0.0067562363,-0.010740088,-0.022822123,0.061496682,0.08386444,0.09698659,1
